INDEX,EN
PanelNukaWorldChooseDice_Desc,Select the points you want to throw
PanelNukaWorldChooseDice_SelectedBtn,select
PanelNukaWorldChooseDice_NotEnough,There is not enough dice
PanelNukaWorldLuckyWheel_Tip,World consumption of nuclear raffle tickets can be Big Wheel lottery
PanelNukaWorldLuckyWheel_Welcome,Welcome
PanelNukaWorldLuckyWheel_Title,Cola Wheel
PanelNukaWorldLuckyWheel_Play,Draw
PanelPetFusionSelectMainTips,Please select the main breeding
PanelPetFusionSelectSubTips,Please select breeding gene donor
PanelNewEvent_Gain,Reward
PanelNewEvent_Reward,Claim
PanelNewEvent_SelectLevel,Select Level
PanelNewEvent_PreviewReward,Collect Rewards
PanelNewEvent_RemainChallengeCount,Attempts Remaining:
PanelNewEvent_Goals,Bonus
PanelNewEvent_Reach,Collect
PanelNewEvent_AllDone,All Rewards Claimed
PanelNewEvent_AlRecved,Claimed
PanelNewEvent_Power,Recommended Power
PanelNewEvent_AddHeroToRoomTitle,Deploy Dwellers
PanelNewEvent_RecommandHero,Recommended Dwellers
PanelNewEvent_RecommandHeroHint,Recommended
PanelNewEvent_LockCheckpoint,Obtain at least 1 Star in the previous level
PanelNewEvent_CurCollect,Stars Collected:
PanelNewEvent_StarTargetOne,Star Condition 1
PanelNewEvent_StarTargetTwo,Star Condition 2
PanelNewEvent_StarTargetAll,Meet All Condition
PanelNewEvent_AllHero,Star Condition
PanelChangeHeroCard_Title,Card switch
PanelChangeHeroCard_Using,Using
PanelChangeHeroCard_Use,use
PanelChangeHeroCard_Get,Obtain
PanelBossChallengeFormation_LimitCount,You have to set up a 15-person team to participate in the challenge
PanelBossChallengeFormation_NoHeros,Residents do not comply with the
PanelBossChallengeFormation_AllProfession,All Career
PanelBossChallengeFormation_SelectMyTeam,Residents choose to play
PanelBossChallengeFormation_Boss,Round \n enemies
PanelBossChallengeFormation_Select15Hero,Please select 15 heroes play
PanelBossChallengeSelectBuff_Title,Select Gain
PanelBossChallengeSelectBuff_Tip,"Select one of the gain, the effect for the current round of challenges"
PanelBossChallengeBuffBag_Title,It has obtained gain
PanelBossChallengeBuffBag_NoContent,No buff
PanelBossChallengeBuffBag_StartBattle,Save team
PanelBossChallengeMonsterInfo_Title,Information enemy
PanelBossChallengeMonsterInfo_SubTitle,Capability Description
PanelBossChallengeMonsterInfo_ChallengeTarget,Challenge Target
PanelBossChallengeMain_Title,Winter Challenge
PanelBossChallengeMain_Reset,Reset
PanelBossChallengeMain_AlDefeat,Have defeated
PanelBossChallengeMain_AlCollect,Have been collected
PanelBossChallengeMain_RefreshLeftTime,Next refresh: {0}
PanelBossChallengeMain_ActivityEndLeftTime,End of the event: {0}
PanelBossChallengeMain_Tip,"Event Rules:. \n1 During the event, each round will refresh the five different abilities of the leader of the enemy, for the first time receive generous rewards when defeated. \n2. Every time before the start of the challenge, you can select 15 heroes in the current hero pool activities freely mix. \n3. Complete additional challenge goal achieved star, a certain number will get a total bonus. \n4. Round activities can be reset an unlimited number of challenges for free, but all rewards are only available once. \n5. Each additional challenge goal can be done individually, it can be used multiple times with different challenges to complete all the extra challenge."
PanelBossChallengeMain_PreviewReward,Reward Preview
PanelBossChallengeMain_GetReward,Receive award
PanelBossChallengeMain_AlGetReward,He has been receiving awards
PanelBossChallengeMain_ConfirmReset,"Reset will lose the current challenges progress, has already received the award does not get repeated to confirm reset it?"
PanelBossChallengeMain_LevelLock,Unlock levels yet
PanelMiniGameShootBall_Score,Point:
PanelMiniGameShootBall_NextStepTips,Click anywhere on the screen at the next step
PanelMiniGameShootBall_EnterMiniGame,You trigger a mini-game
PanelMiniGameShootTarget_Round,Round:
PanelMiniGameShootTarget_Score,Point:
PanelMiniGameShootTarget_PauseTitle,Pause
PanelMiniGameShootTarget_PauseContent,Exit the game or not?
PanelPetsCompose_Main,The main breeding
PanelPetsCompose_Material,Gene donor
PanelPetsCompose_Compose,Start breeding
PanelPetsCompose_Title,Pet breeding
PanelPetsCompose_SelectMain,Please select the main breeding
PanelPetsCompose_SelectMaterial,Please select a gene donor pets
PanelGuildBuilding_Guild,Guild
PanelGuildBuilding_RescueMission,Rescue Mission
PanelGuildBuilding_Donate,Donation Progress:
PanelGuildBuilding_BuildingCompleted,Building Completed
PanelGuildBuilding_StartFunding,Start Funding
PanelGuildBuilding_Building,Building:
PanelGuildBuilding_BuildCondition,Build {0} first
PanelGuildBuilding_NeedMasterUnlock,Started by the Guild Leader
PanelGuildBuilding_Lv,Level:{0}
PanelGuildBuilding_MaxLv,Max Level Reached
PanelGuildBuilding_ListTitle,Guild Structures List
PanelCommonConfirm_TicketTitle,Ticket for Explorations
PanelCommonConfirm_TicketDesc,One ticket for one extra Explpration. This will not affect the remaining times to purchase Explorations with Nuka-Cola.
PanelItemIconTipsCard_Open,Open
PanelItemIconTipsCard_Renew,Renew
PanelItemIconTipsCard_Maturity,Expired
PanelBlade_Tavern,Tavern
PanelBlade_RecruitingTeam,Recriut Teammate
PanelBlade_CantRemove,Can't remove the protagonist
PanelBlade_CantChange,Cannot change
PanelBlade_BagTitle,The Blades Bag
PanelBladeRoleUpgrade_Title,Level Upgrade
PanelBladeRoleUpgrade_Power,Power:{0}
PanelBladeRoleUpgrade_TeamUpgrade,Teammate Level Upgrade
PanelBladeRoleUpgrade_EquipLimitLv,Equipment Level Cap Increased
PanelBladeRoleUpgrade_RoleAddStar,Role Star Increased
PanelBladeRoleUpgrade_GetChip,Obtain Artifact Chip
PanelBladeRoleUpgrade_BuyTiliTitle,Buy {0}
PanelBlade_ShopTitle,The Blades Shop
PanelTeamManualMain_Title,Team Manual
PanelTeamManualMain_TipDesc,"All attributes,Power, and skills of the Team Manual are effective for all Dwellers. The total level, attributes, and combat power of Manual are added up by the levels, attributes, and combat power of each team."
PanelTeamManualMain_AllAttrDesc,Manual Total Attributes
PanelTeamManualMain_AttrDesc,Team Attribute
PanelTeamManualDetail_SkillTitle,Team Skill
PanelTeamManualDetail_Upgrade,Upgrade
PanelTeamManualDetail_Activate,Activate
PanelTeamManualDetail_UnActivate,Unactiveated
PanelTeamManualDetail_Got,To be Upgraded
PanelTeamManualDetail_FullLv,Reached Full Level
PanelTeamManualDetail_FullLvTip,This Bond has reached max Level
PanelTeamManualDetail_AttrDesc,★ Team Attributes effective for all Dwellers
PanelTeamManualDetail_SkillDesc,★ Team Skill effective for all Dwellers
PanelTeamManualUpgradeBound_ActiveTitle,Conditions to Activate
PanelTeamManualUpgradeBound_UpgradeTitle,Level Increased
PanelTeamManualUpgradeBound_ActiveDesc,Following Dweller with corresponding stars needed
PanelTeamManualMain_TotalCombat,Total Combat Power:
PanelTeamManualMain_TotalLv,Total Level:
PanelTeamManualDetail_UnActivateTip,Insuffient Conditions to Activate
PanelTeamManualDetail_GotTip,Insuffient Conditions to Upgrade
PanelTeamManualUpgradeSkill_Title,Skill Upgraded
PanelTeamManualUpgradeSkill_Desc,Effect After Upgrade:
PanelTeamManualUpgradeSkill_Cost,Consume:
PanelTeamManualUpgradeSkill_LvDesc,Skill Level:
PanelTeamManualUpgradeSkill_Tip,Insuffient Condition to Upgrade
PanelTeamManualUpgradeSkill_LvTip,Level
PanelTeamManualUpgradeSkill_DescTip,Skill Intro
PanelTeamManualUpgradeSkill_NeedLvTip,Team Level
PanelTeamManualUpgradeSkill_Lv,Level {0}
PanelTeamManualUpgradeSkill_NameDesc,(Passive Skill)
PanelTeamManualShop_Reflush,Manual Shop refreshes at 6 every day
PanelTeamManualUpgradeSkill_LvupFail,Team Manual Skill Upgrade Failed!
PanelTeamManualUpgrade_LvupFail,Team Manual Upgrade Failed!
PanelTeamManual_HeroNotExist,Dweller Not Yet in the Vault
PanelTeamManual_HeroUpStar,Please tap the Dwellers who do not meet the star level conditions to level-up the stars
PanelTeamManual_TotalCombat,Combat Power:{0}
PanelTeamManual_TotalCombatAndLv,Manual Total Combat Power: {0} Manual Total Level: {1}
PanelTeamManualDetail_NeedTeamLv,Team Level Needed: {0}
PanelTeamManualDetail_JumptoGate,Skip outside the gate to recruit Dwellers?
PanelTeamManualDetail_AllAttrLv,Team Level
PanelTeamManualDetail_SkillLv,Level
PanelTeamManualDetail_BoundLv,Bond Level
PanelTeamManualMain_BoundLv,Level
PanelPeakArenaSprintReward_Title,Zenith Arena Sprint Reward
PanelPeakArenaSprintReward_Desc,Congratulations! Your Rank has been raised! Reward:
PanelArenaGradingReward_DailyReward,Weekly Reward
PanelArenaGradingReward_SprintReward,Sprint Reward
PanelArenaGradingReward_SprintDesc,"When you reach a Rank for the first time in each season, you can immediately get rewards for the Rank."
PanelGuildGVGActiveness_PersonalGive,Personal Contribution needed {0}
PanelGuildGVGActiveness_TeamGive,Guild Contribution Needed {0}
PanelGuildGVGActiveness_MyGive,My Contribution {0}
PanelGuildGVGActiveness_TeamResult,Contribution Achieved by Guild {0}
PanelGuildGVGActiveness_NeedMoreTime,Contributing
PanelGuildGVGActiveness_Clear,"In the Cleanup phase, unclaimed rewards will be distributed by mail"
PanelGuildGVGActiveness_CantGainReward,Cannot receive rewards if the total contribution of the Guild is not reached
PanelGuildGVGActiveness_Title,Contribution task
PanelGuildGVG_ActiveValue,Contribution
PanelGuildGVGActiveness_Tips,Reach Guild Total Contribution goal to get the guild/individual reward
PanelGuildGVGActiveness_HelpTip,"Members of a guild can gain contribution by occupying open space, pollution sources, and defeating BOSS. When the total contribution of the guild reaches the goal and the timing ends, all guild members participating in the FEV can receive corresponding rewards. If the guild contribution goal is not reached within the specified time, no one will receive any rewards. After the total contribution of the guild reaches the goal, individuals can still accumulate contribution points in order to achieve higher personal contribution goals. Individual contribution goals can only receive rewards for the current level. After the guild contribution timer expires, it will enter the contribution Cleanup stage. After this stage, the contribution accumulation stage will start again. Players need to re-accumulate contributions and receive rewards again."
PanelPeakArenaGradingReward_WeekReward,Weekly Reward
PanelPeakArenaGradingReward_UpgradeReward,Sprint Reward
PanelPeakArena_QuitBanpickTip,"Escape will be regarded as a failure, and points will be deducted. Are you sure you want to run?"
PanelPeakArena_QuitBanpickWinTip,"Your opponent ran away, you get {0} points"
PanelPeakArena_QuitBanpickLoseTip,You ran away and lost {0} points
PanelPeakArena_QuitBanpickBtn,Run away
PanelActivityRoulette_Time,Time
PanelActivityRoulette_Desc,Content
PanelActivityRoulette_History,Recent Rewards:
PanelActivityRoulette_Play,Draw
PanelActivityRoulette_FreeCount,Draw {0} free
PanelActivityRoulette_Tips,Claim
PanelActivityRoulette_LackRes,Lack of Resource
PanelActivityPoker_Time,Time
PanelActivityPoker_Desc,Content
PanelActivityPoker_Reward,Rewards
PanelActivityPoker_Consumption,Claimed
PanelActivityPoker_All,Exchange
PanelActivityPoker_Exchange,Exchange（{0}/{1}）
PanelActivityPoker_Tips,Conditions not met
PanelActivityPoker_PopopDesc,Each can be exchanged for a generous reward!
PanelActivityPoker_PopopMax,Max
PanelActivityPoker_PopopCancel,Cancel
PanelActivityPoker_PopopExchange,Exchange
PanelActivityPoker_MaxLimit,Reach Limit
PanelBottleCap_Tips,Excitement decreases by {0} points per hour
PanelBottleCap_Title,Bottle & Cap Cabin
PanelBottleCap_AddTips,"Toys to play, weakness away. Use toys to excite Bottle and Cap!"
PanelBottleCap_ButtonBottle,Play with Bottle
PanelBottleCap_ButtonCap,Play with Cap
PanelBottleCap_MaxExcitement,Maximum excitement has been reached!
PanelBottleCap_CarryToy,Please bring the corresponding toys first!
PanelBottleCap_ExtraAdditionValue,Extra bonus {0}
PanelBottleCap_ExtraAdditionInValid,0.2
PanelBottleCap_ButtonText,Bottle and Cap
PanelBottleCap_InValid,Toy does not work
PanelBottleCap_AddExtra,Extra bonus:
PanelBottleCap_ExitementVal,Excitement:
PanelBottleCapBag_Title,Toy Inventory
PanelBottleCapBag_Empty,You have not collected any items of this type
PanelBottleCapBag_UpLv,upgrade
PanelBottleCapBag_Carry,carry
PanelBottleCapBag_Assemble,Assembly
PanelBottleCapBag_UpgradeCost,Parts used:
PanelBottleCapBag_NotEnough,Lack of Resources
PanelBottleCapBag_AssembleSuc,Successfully assembled
PanelBottleCapBag_UpgradeSuc,Upgrade successed
PanelBottleCapBag_Carried,Carrying
PanelBottleCapBag_MaxLevel,Full class
PanelBottleCapBag_GainNewToyTitle,Gain Toys
PanelBottleCapBag_MakeToy,Please make toys first
PanelPveEndTrophy_RewardDesc,Expected Reward
PanelPveEndTrophy_ResultDesc,Reward will be sent to your Mailbox after the Boss is killed.
PanelPveEndTrophy_CurBattleDamage,Damage dealt in this battle:
PanelPveEndTrophy_CurBossTotalDamage,Total damage dealt to the Boss:
PanelPveEndTrophy_NeedDamage,Total damage reaches {0} to unlock next reward level.
PanelWorldBossDamage_Title,Damage Achievement
PanelWorldBossDamage_Desc,Reward will be sent to your Mailbox after the Boss is killed.
PanelWorldBossDamage_ReqDamage,Total damage:
PanelWorldBossDamage_MyDamge,My Total damage:
PanelWorldBossDamage_KillRewards,Kill Reward
PanelWorldBossDamage_EscapeRewards,Escape Reward
PanelWorldBossRank_Title,Single Damage Ranking
PanelWorldBossFind_Title,You Found the Boss
PanelWorldBossFind_Time,About to run away after {0}
PanelWorldBossFind_Share,SHARE
PanelWorldBossFind_Details,CHALLENGE
PanelWorldBossFind_Confirm,CONFIRM
PanelWorldBossList_Finded,Boss Found
PanelWorldBossList_My,By me
PanelWorldBossList_Finder,Finder: {0}
PanelWorldBossList_DescInfo,"○The Overseers who have reached Chapter 11, and entered the ""East Boston Foundation School"" has a chance to find the World Boss when sweeping the main mission of any difficulty. \n○After killing the Boss, all participating Overseers, and discoverers can get extra rewards. \n○After the Boss escapes, all participating Overseers and discoverers have no additional rewards."
PanelWorldBoss_Unlock,Overseers who reach the Main Quest Chapter 11 and have entered East Boston Foundation School can participate
PanelWorldBoss_AddHeroTitle,World Boss GO
PanelWorldBoss_Ratio1,100% Reward
PanelWorldBoss_Ratio2,200% Reward
PanelWorldBoss_Ratio3,300% Reward
PanelWorldBoss_NoHero,Please deploy your Dwellers.
PanelWorldBoss_EnergyInsufficient,The team contains dweller(s) with insufficient action points.
PanelWorldBoss_NoEnergy,Not Enough Energy
PanelWorldBoss_EnergyNoAdd,Dweller with insufficient action points cannot fight
PanelWorldBoss_ShareInfo,"I found {0}, let’s defeat it."
PanelWorldBoss_NoBoss,Boss doesn't exist.
PanelWorldBossRank_NoRole,None
PanelWorldBossRank_NotOnList,Not Ranked
PanelWorldBossRank_Hurt,Achievement
PanelWorldBossRank_NoJoin,Not challenge
PanelWorldBossRank_NoRank,Not Ranked
PanelWorldBossDispactch_Start,START CHALLENGE
PanelWorldBossDispactch_Rank,DAMAGE RANKING
PanelWorldBossDispactch_Battle,BATTLE
PanelWorldBossDispactch_Details,DETAIL
PanelWorldBossDispactch_MainEnemy,Main\nEnemies
PanelWorldBossDispactch_Reward,Expected\nReward
PanelWorldBossDispactch_FindReward,Founder\nReward
PanelWorldBossDispactch_Damage,My Damage:
PanelWorldBossDispactch_Fleed,Ran Away
PanelEndBattle_WorldBoss_CurHurt,Damage dealt in this battle:{0}
PanelEndBattle_WorldBoss_TotalCurHurt,Total damage dealt to the Boss:{0}
PanelEndBattle_WorldBoss_RewardTitle,Expected Reward
PanelEndBattle_WorldBoss_NoReward,Not reaching the lowest level of damage
PanelEndBattle_WorldBoss_HighestReward,Have reached the highest level of rewards
PanelEndBattle_WorldBoss_RewardNext,Cumulate {0} damage to reach the next level
PanelEndBattle_WorldBoss_ResultDesc,Reward will be sent to your Mailbox after the Boss is killed.
PanelEndBattle_WorldBoss_Leave,QUIT
PanelEndBattle_WorldBoss_ReBattle,ATTACK AGAIN
PanelEndBattle_WorldBoss_BossName,Instance Name: {0}
PanelBladeFeatureRune_Bag,Rune Bag
PanelBladeFeatureRune_RuneNone,You have not collected any items of this type
PanelBladeFeatureRune_Mosaic,Inlaid Rune
PanelBladeFeatureRune_Lock,locked
PanelBladeFeatureRune_SlotNone,No extra slots
PanelBladeFeatureRune_Slot0,Complete [The Road Home] to unlock
PanelBladeFeatureRune_Slot1,Complete [Lost in Underwater] to unlock
PanelBladeFeatureRune_Slot2,Complete [Tablet and Seal] to unlock
PanelBladeFeatureRune_Slot3,Complete [Scums Everywhere] to unlock
PanelBladeFeatureRune_Slot4,Complete [Constant Disturbance] to unlock
PanelBladeFeatureRune_Slot5,Complete [Beautiful in Lifetime] to unlock
PanelBladeFeatureRune_Slot6,Complete [Urdak Illusion 04] to unlock
PanelBladeFeatureRune_Slot7,Complete [Urdak Illusion 12] to unlock
PanelBladeFeatureRune_Slot8,Complete [Urdak Illusion 20] to unlock
PanelEndlessEntry_EasyDesc,The unknown and unpredictable virtual reality
PanelEndlessEntry_HardDesc,Even more dangerous deep virtual reality
PanelEndlessEntry_UnlockDesc,Unlock after getting 15 trinkets
PanelEndlessEntry_SelectedDesc,"Once select, the difficulty can't be changed until it is opened the next time"
PanelExpedition_Team1,Team 1
PanelExpedition_Team2,Team 2
PanelBladeGetRune_Title,You've got a new reinforced gear!
PanelBladeGetRune_Confirm,Confirm
PanelBladeGetRune_Look,View
PanelTraderShop_Easy,Easy
PanelTraderShop_Hard,Hard
PanelEndlessformation_Title,Adjust Team
PanelEndlessformation_MyHero,My Heroes
PanelEndlessformation_Save,Save & Exit
PanelEndlessBoss_Title,Core Data Node
PanelEndlessBoss_MainEnemy,Major \nEnemy
PanelEndlessBoss_Rewards,Major \nRewards
PanelEndlessBoss_Battle,Combat
PanelEndlessBoss_Details,Details
PanelEndlessBoss_ToBattle,Go
PanelEndlessBoss_EnemyPower,Enemy Power
