INDEX,EN
Dialog_Level21010400_123,"And the only intelligent life that appeared on this whole quest was what we believed to be a monster. My friend, I have learned a lot today."
Dialog_Level21010400_124,"Likewise. So long, my friends, maybe one day our fates will cross paths again."
Dialog_Level21010400_125,So...so long!
Dialog_Level23010400_101,Vault Tech Headquarters... I heard they participated in the design of all the Vaults. I don't understand why people were so weird 200 years ago.
Dialog_Level23010400_102,"We should be grateful that we live in a ""normal"" Vault and that the current Overseer is smart, outstanding, and friendly."
Dialog_Level23010400_103,Isn't that a bit too much?
Dialog_Level23010400_104,I just want to praise them. They have the confidence to continue making the Vault better.
Dialog_Level23010400_105,Who are you? What are you doing here?
Dialog_Level23010400_106,Hey! Hey! Don't shoot! We're from a Vault. We came here looking for supplies. Who are you?
Dialog_Level23010400_107,Vault? Which Vault? Where?
Dialog_Level23010400_108,You seem to be a capable fighter. Do you want to join our Vault? We're located in the hills northwest of Concord.
Dialog_Level23010400_109,Really? I will take a look.
Dialog_Level23010400_110,Huh... she just left?
Dialog_Level22010100_101,"This is Vault 114, what we're looking for should be here."
Dialog_Level22010100_102,Then what are we waiting for? Let's get started.
Dialog_Level22010100_103,Who's there!
Dialog_Level22010100_104,"Put down your weapons, I mean you no harm."
Dialog_Level22010100_105,You're a Ghoul!
Dialog_Level22010100_106,"Hey! Watch your mouth! This is Mayor Hancock from Goodneighbor, show some respect."
Dialog_Level22010100_107,"Oh......I've heard of you, but this is my first time seeing you, Mayor Hancock."
Dialog_Level22010100_108,"It's ok, misunderstandings are inevitable when I make a sudden appearance looking like this."
Dialog_Level22010100_109,"Let me introduce you to my loyal helper, Fahrenheit."
Dialog_Level22010100_110,Nice to meet you.
Dialog_Level22010100_111,"Fine, I'll let you go this time, just because the Mayor said so."
Dialog_Level22010100_112,"Haha, of course, the more friends the better."
Dialog_Level22010100_113,Quite right. And you are?
Dialog_Level22010100_114,"We come from a Vault. We needed some equipment, so we decided to try our luck here."
Dialog_Level22010100_115,"Ah, understood. This is a Vault too, but this Vault was raided by Triggermen, so I'm afraid you'll need a lot of luck."
Dialog_Level22010100_116,"So Mayor, what are you doing here?"
Dialog_Level22010100_117,We're looking for an old friend of mine named Adric. He used to live in Goodneighbor.
Dialog_Level22010100_118,But it looks like he left already. Someone said he mentioned Vault 114. I thought I might try my luck here......looks like there's nothing
Dialog_Level22010100_119,"Understood. It's quite dangerous here, you......"
Dialog_Level22010100_120,"Don't worry, nothing's too dangerous when Fahrenheit is here."
Dialog_Level22010100_121,Haha......
Dialog_Level22010100_122,"Right, please allow us to say our farewells, good luck to you all!"
Dialog_Level22010100_123,"Thank you! And good luck to you, too!"
Dialog_Level22010100_124,"We've looked all around, but nothing."
Dialog_Level22010100_125,That Ghoul Hancock......I wonder if he found his friend?
Dialog_Level22010100_126,Clearly not. We haven't seen a living being here...... unless his friend is a Ghoul too?
Dialog_Level22010100_127,"Who knows. Our mission has been completed, let's go back to the Vault."
Dialog_Level5010101_101,I heard there was trouble here recently? Isn't this where we killed that albino Deathclaw before?
Dialog_Level5010101_102,"Doesn't matter, I'd make it fall like a real 'Deathclaw if it showed itself."
Dialog_Level5010101_103,"Well, now I really wish there is another albino Deathclaw so I can see your performance."
Dialog_Level5010101_104,"Come on then, let's go find another Deathclaw. I bet 50 Caps on myself."
Dialog_Level5010101_105,"Well, there is no albino Deathclaw, but these monsters seem to be attracted to something......"
Dialog_Level5010101_106,"Wait, there's something here!"
Dialog_Level5010101_107,Huh......this is......
Dialog_Level5010101_108,Wow! Poor little fellow—It's a furry cat.
Dialog_Level5010101_109,How did it get here? It's probably what's been attracting the monsters.
Dialog_Level5010101_110,"Luckily it survived long enough for us to arrive......don't be scared, little guy. You're safe now."
Dialog_Level23010300_101,Is this Pickman Gallery we heard on the radio?
Dialog_Level23010300_102,"No wonder Raiders are interested in this place. Security is terrible, we got in just like that!"
Dialog_Level23010300_103,So you're not with those Raiders?
Dialog_Level23010300_104,Who?!
Dialog_Level23010300_105,"I'm the owner of this place, Pickman."
Dialog_Level23010300_106,Oh! Sorry to barge in like that. We received a message from a group of Raiders. It said that they were going to raid this place.
Dialog_Level23010300_107,"Ah, is that so? Then I must thank you for your help."
Dialog_Level23010300_108,You said you thought we were with the Raiders. Does that mean they're here already?
Dialog_Level23010300_109,Just a bunch of thieves.
Dialog_Level23010300_110,"Oh, now that we're here, let us help."
Dialog_Level23010300_111,Ok.
Dialog_Level23010300_112,"Looks like the Raiders have been dealt with, our mission has been completed."
Dialog_Level23010300_113,Thank you again for your help.
Dialog_Level23010300_114,They made quite a mess of the place. You'll have to give it a good cleaning.
Dialog_Level23010300_115,"That's alright, I will turn them into pieces of art soon."
Dialog_Level23010300_116,Oh......uh......pieces of......art? How?
Dialog_Level23010300_117,With their blood and bones. You can come and see if you're interested.
Dialog_Level23010300_118,"Ah...haha...um...ok, we'll consider it. Bye, Mr. Pickman."
Dialog_Level23010300_119,Goodbye.
Dialog_Level22010400_101,"God, is there an end to these Triggermen?"
Dialog_Level22010400_102,Something doesn't seem right. These Triggermen are acting funny. What happened here?
Dialog_Level22010400_103,"They're definitely more agitated than regular Triggermen, and that makes them even more dangerous. Keep your eyes open, we can't be defeated here!"
Dialog_Level22010400_104,"There's a medical lab ahead, but......looks like something bad happened......"
Dialog_Level22010400_105,"Don't act rash, it feels odd, there might be danger."
Dialog_Level22010400_106,"I'll go alone, my Synthetic body can take anything. even if something does happen, you can just fix me."
Dialog_Level22010400_107,Nick......
Dialog_Level22010400_108,"Um......things just got complicated. Jacob March, the Overseer, you're trying to find may have been infected by the FEV virus."
Dialog_Level22010400_109,What?! What's the FEV virus?
Dialog_Level22010400_110,I found a Holotape that may answer some questions. We can discuss more afterward.
Dialog_Level22010400_111,"""The journey to Diamond City was not easy. No matter how hard I tried to lay low, trouble always seemed to find me."""
Dialog_Level22010400_112,"""When I finally made it to Diamond City, after asking around I found the best mechanic in the city. Her name is Vera."
Dialog_Level22010400_113,"""She is my only hope now, so I told her my secrets:"""
Dialog_Level22010400_114,"""Two weeks ago, I found some abnormalities with my Vault's Resource Purifier, some strange substance started to leak out of it, but this shouldn't have happened to my knowledge."""
Dialog_Level22010400_115,"""I went through relevant secret Documents, and found that this was a conspiracy that was planned 200 years ago—"""
Dialog_Level22010400_116,"""Our Resource Purifier was injected with a virus called FEV, when the pre-programmed time came, the Purifier would release the virus!"""
Dialog_Level22010400_117,"""And all of this, is to research the effect the FEV virus has on people living in a confined space for over 200 years. This is absolutely evil!"""
Dialog_Level22010400_118,"""That day, moments before the virus started leaking, I wasn't able to find anything to contain the virus. So I took the purifier, left the Vault and came to Boston for help. That's when I found Vera."""
Dialog_Level22010400_119,"""After having heard my story, Vera was very shocked and angry, she told me she might be able to separate the virus from the purifier, but she was needed a few tools."""
Dialog_Level22010400_120,"""Tomorrow, we will leave for Mass Bay Medical Center, they have better facilities and equipment."""
Dialog_Level22010400_121,"""Being in close contact with the Resource Purifier for the past few days has given me some side effects, but there is nothing to be afraid of anymore."""
Dialog_Level22010400_122,"""If everything goes well tomorrow, I can take the purifier back to the Vault and tell everyone that danger has been avoided."""
Dialog_Level22010400_123,We had no idea there was an experiment this vile happening in the Vault.
Dialog_Level22010400_124,But what exactly happened here? It doesn't look like everything went well.
Dialog_Level22010400_125,"Judging from the state of this place, a serious accident happened when they were separating the FEV container. There's a chance that Jacob and Vera have lost their sanity due to the virus, just like those Triggermen."
Dialog_Level22010400_126,"But I didn't find their bodies, or the Resource Purifier he was talking about. So Jacob probably, being insane, took the Purifier and left."
Dialog_Level22010400_127,What now?
Dialog_Level22010400_128,"I have a plan, but let us leave this dangerous place first."
Dialog_Level22010400_129,"No need for you to ask, I don't want to stay another second longer!"
Dialog_Level15010100_101,Our quest this time is to search the BADTFL pharmacy for a signal beacon.
Dialog_Level15010100_102,I have a feeling that someone wants us to be here... and...
Dialog_Level15010100_103,"Why so eerie...? Gather yourselves, we don't want to die here."
Dialog_Level15010100_104,You're here.
Dialog_Level15010100_105,Who are you!?
Dialog_Level15010100_106,"That's not important, I've been ordered to wait for you here."
Dialog_Level15010100_107,Ordered? By whom? And... did you place the beacon?
